"endTime","artistName","trackName","msPlayed","trackGenre"
"2022-06-10 22:41","Justin Quiles","Adicto","221984","unknown_value_please_contact_support"
"2022-06-11 10:47","Khalid","OTW","263013","unknown_value_please_contact_support"
"2022-06-11 20:22","Orquesta La Solucion","La Rueda","22730","unknown_value_please_contact_support"
"2022-06-11 20:34","Mc Pikachu","Vai Toma","187397","unknown_value_please_contact_support"
"2022-06-11 20:37","Raulin Rodriguez","Mujer Infiel","170390","unknown_value_please_contact_support"
"2022-06-11 20:38","Whiney","Doin? It For Time","40019","unknown_value_please_contact_support"
"2022-06-11 20:47","SNAILS","Grime Rate","10344","unknown_value_please_contact_support"
"2022-06-11 21:10","Swedish House Mafia","Moth To A Flame (with The Weeknd) - Extended Mix","298750","ElecrtoPop"
"2022-06-12 18:45","Magnate Y Valentino","Punto Y Coma","121880","unknown_value_please_contact_support"
"2022-06-12 20:18","El Roockie","Parece Sincera","184581","unknown_value_please_contact_support"
"2022-06-12 20:50","Beret","Ojal?","179304","unknown_value_please_contact_support"
"2022-06-13 16:01","Ingratax","Pari?s","151428","unknown_value_please_contact_support"
"2022-06-14 00:14","Prince Royce","X (feat. Zendaya)","232269","Bachata"
"2022-06-14 00:32","Carlos y Alejandra","Cuanto Duele","211186","unknown_value_please_contact_support"
"2022-06-14 00:36","Xtreme","Te Extra?o - Bachata Version","212973","unknown_value_please_contact_support"
"2022-06-14 00:40","Prince Royce","Incondicional","13622","Bachata"
"2022-06-14 10:16","Aidonia","Ig Girls","97011","unknown_value_please_contact_support"
"2022-06-14 10:20","Boy Wonder CF","Sin Compromiso (feat. J Balvin & Jowell y Randy)","12576","unknown_value_please_contact_support"
"2022-06-14 10:27","La Sonora Matancera","Ca?onazos - Remastered","36934","unknown_value_please_contact_support"
"2022-06-14 10:51","Playero","Ragga Moofin Mix","1427979","unknown_value_please_contact_support"
"2022-06-14 10:55","Luigi 21 Plus","Pa?o de L?grimas","219027","unknown_value_please_contact_support"
"2022-06-14 10:59","Farruko","Le Falt? el Respeto Al Dinero (feat. Arc?ngel)","53352","Reggaeton"
"2022-06-14 11:21","Tiga","Good as Gold","431040","unknown_value_please_contact_support"
"2022-06-14 11:24","Twisted Sister","I Wanna Rock","179760","unknown_value_please_contact_support"
"2022-06-14 11:43","Sin Bandera","Que Lloro","198214","unknown_value_please_contact_support"
"2022-06-14 11:46","OMFG","Hello","169472","unknown_value_please_contact_support"
"2022-06-14 11:53","No Mercy","Where Do You Go (as heard in A Night At The Roxbury) (Re-Recorded / Remastered)","88596","unknown_value_please_contact_support"
"2022-06-14 12:32","Nelly Furtado","Promiscuous","182500","unknown_value_please_contact_support"
"2022-06-14 12:39","Lytos","Entender","226447","R&B/Pop"
"2022-06-14 20:13","Canserbero","Pr?logo","41217","Hiphop/Rap"
"2022-06-14 20:17","Don Omar","MySpace (feat. Wisin & Yandel)","221179","Reggaeton"
"2022-06-14 20:30","T.Y.S","Me Gusta - Nipo Remix","266468","unknown_value_please_contact_support"
"2022-06-14 20:31","Ozuna","Me Reclama (Remix) [feat. Luigi 21 Plus, Alexio & Pusho]","51759","Reggaeton"
"2022-06-14 20:41","Sebastian Yatra","Devu?lveme El Coraz?n","28431","unknown_value_please_contact_support"
"2022-06-14 20:41","Linkin Park","No More Sorrow","221720","Rock"
"2022-06-14 20:42","Ala Jaza","Te So?e","32610","unknown_value_please_contact_support"
"2022-06-14 20:42","Emmit Fenn","Want It","15500","unknown_value_please_contact_support"
"2022-06-14 20:45","Seven Lions","Ocean (feat. Jonathan Mendelsohn)","16455","unknown_value_please_contact_support"
"2022-06-14 20:45","Omega","Marqu? Tu Numero","154157","unknown_value_please_contact_support"
"2022-06-14 20:50","Muse","Psycho","316717","Rock"
"2022-06-14 21:08","Rafa Espino","Un A?o M?s, Un A?o Menos","69410","R&B/Pop"
"2022-06-14 21:43","Liana Malva","Te quiero","253626","unknown_value_please_contact_support"
"2022-06-14 21:47","Martin Garrix","Ocean (feat. Khalid)","216419","unknown_value_please_contact_support"
"2022-06-14 21:50","Logic","Everyday","204826","unknown_value_please_contact_support"
"2022-06-14 21:57","Elvis Martinez","Tu Rinconcito","224731","unknown_value_please_contact_support"
"2022-06-15 11:14","The Weeknd","Faith","283226","R&B/Pop"
"2022-06-15 11:30","Bomba Est?reo","To My Love - Tainy Remix","196420","unknown_value_please_contact_support"
"2022-06-15 11:57","Don Omar","Not Too Much","36261","Reggaeton"
"2022-06-15 12:01","Stromae","quand c'est ?","180533","ElectroPop/R&B"
"2022-06-15 12:05","Ricardo Arjona","Usted","196640","BaladaPop"
"2022-06-15 12:10","NF","You're Special","312333","unknown_value_please_contact_support"
"2022-06-15 12:17","Daddy Yankee","HOT","53614","Reggaeton"
"2022-06-15 12:28","Gloria Groove","Coisa Boa","165600","unknown_value_please_contact_support"
"2022-06-15 12:32","H?ctor ""El Father""","Fria","20444","unknown_value_please_contact_support"
"2022-06-15 12:36","Eli Sostre","Let You Go","48447","unknown_value_please_contact_support"
"2022-06-15 12:47","Aventura","Ciego De Amor - Featuring Anthony Santos","138632","Bachata"
"2022-06-15 21:27","Aventura","Princesita","95906","Bachata"
"2022-06-15 21:33","Drake","Marvins Room","347226","HipHop"
"2022-06-15 21:37","V?ctor Manuelle","Api?date de Mi - Edited Version","227093","unknown_value_please_contact_support"
"2022-06-15 21:44","MAGIC!","Let Your Hair Down","265693","unknown_value_please_contact_support"
"2022-06-15 21:46","Alexis y Fido","Todo Qued? En El Olvido","25110","Reggaeton"
"2022-06-15 22:25","Adolescent's Orquesta","Anhelo","10283","unknown_value_please_contact_support"
"2022-06-15 22:35","Ricardo Arjona","Acomp??ame a Estar Solo - En Vivo","47306","BaladaPop"
"2022-06-15 22:56","Daddy Yankee","Sabor a Melao","223600","Reggaeton"
"2022-06-16 01:39","Big Boy","Mis Ojos Lloran Por Ti","32250","unknown_value_please_contact_support"
"2022-06-16 01:46","Ryan Castro","M?rate Bien","180002","unknown_value_please_contact_support"
"2022-06-16 01:51","DJ Luian","Verte Ir","267500","unknown_value_please_contact_support"
"2022-06-16 10:06","Tiago PZK","Nos Comemos (feat. Ozuna)","191086","unknown_value_please_contact_support"
"2022-06-16 10:08","Blessd","Medallo","42153","unknown_value_please_contact_support"
"2022-06-16 10:10","Cris Mj","Webcam","14804","unknown_value_please_contact_support"
"2022-06-16 10:16","Canserbero","Buenas Noches","10231","Hiphop/Rap"
"2022-06-16 10:16","One Direction","Story of My Life","35822","unknown_value_please_contact_support"
"2022-06-16 11:21","Sleeping At Last","Already Gone","243007","unknown_value_please_contact_support"
"2022-06-16 11:40","Kygo","Firestone","271640","unknown_value_please_contact_support"
"2022-06-16 11:51","The Wanted","Glad You Came","29700","unknown_value_please_contact_support"
"2022-06-16 12:09","JAY-Z","Otis","178213","HipHop/Rap"
"2022-06-16 12:23","Daddy Yankee","La Nueva Y La Ex","197053","Reggaeton"
"2022-06-16 12:35","Aljadaqui","Ganas De Amar","285360","BaladaPop"
"2022-06-16 22:34","Toby Love","Llorar Lloviendo","161805","unknown_value_please_contact_support"
"2022-06-16 22:45","Karlos Ros?","Ni?a De Mi Coraz?n","185813","unknown_value_please_contact_support"
"2022-06-16 22:57","Chino & Nacho","T? Me Quemas","77504","unknown_value_please_contact_support"
"2022-06-16 23:01","Wisin","Coraz?n Acelerao","226146","unknown_value_please_contact_support"
"2022-06-16 23:55","Toby Love","Amor Primero","35686","unknown_value_please_contact_support"
"2022-06-17 10:49","Hector & Tito","Gata Celosa - Live","212000","unknown_value_please_contact_support"
"2022-06-17 10:50","T.Y.S","RICH","16005","unknown_value_please_contact_support"
"2022-06-17 10:58","Finding Hope","Paths","231219","unknown_value_please_contact_support"
"2022-06-17 11:06","Don Omar","Sandunga","181333","Reggaeton"
"2022-06-17 11:07","Bumbasee","Tooth and Nail","41831","unknown_value_please_contact_support"
"2022-06-17 11:11","Manu Chao","Me Gustas Tu","239986","unknown_value_please_contact_support"
"2022-06-17 11:23","Raulin Rodriguez","Dame Coraz?n","17813","unknown_value_please_contact_support"
"2022-06-17 14:17","Drake","Falling Back","212630","HipHop"
"2022-06-17 20:35","Drake","Texts Go Green","308848","HipHop"
"2022-06-17 20:37","Drake","Currents","157454","HipHop"
"2022-06-17 20:40","Drake","A Keeper","173151","HipHop"
"2022-06-17 20:42","Drake","Calling My Name","130008","HipHop"
"2022-06-17 20:46","Drake","Sticky","243275","HipHop"
"2022-06-17 20:52","Drake","Massive","336991","HipHop"
"2022-06-17 20:56","Drake","Flight's Booked","254467","HipHop"
"2022-06-17 20:59","Drake","Overdrive","202501","HipHop"
"2022-06-17 21:04","Drake","Down Hill","250891","HipHop"
"2022-06-17 21:05","Drake","Tie That Binds","12026","HipHop"
"2022-06-17 21:32","Drake","Jimmy Cooks (feat. 21 Savage)","218364","HipHop"
"2022-06-17 21:49","Russ","Losin Control","18253","R&B/Pop"
"2022-06-18 10:37","Jacob Forever","Qui?reme (feat. Abraham Mateo & Lary Over) - Remix","108217","unknown_value_please_contact_support"
"2022-06-18 10:40","Davis Bravo","Mi Eterno","212095","unknown_value_please_contact_support"
"2022-06-18 10:41","Don Dinero","Desahoga del Alma","68028","unknown_value_please_contact_support"
"2022-06-18 10:43","Franco ""El Gorilla""","Torturame","76778","Reggaeton"
"2022-06-18 10:44","Thirstin Howl The 3rd","Somos De Calle (feat. Daddy Yankee & Sofla)","104431","unknown_value_please_contact_support"
"2022-06-18 10:46","Los Infieles Del Vallenato","Ens??ame a Olvidar","77968","unknown_value_please_contact_support"
"2022-06-18 10:47","Gian Varela","Sin Igual","85420","unknown_value_please_contact_support"
"2022-06-18 10:48","Sixto Rein","Que Hablen Que Digan","38807","unknown_value_please_contact_support"
"2022-06-18 10:49","Jhonatan Luna","Pienso en t?","50178","unknown_value_please_contact_support"
"2022-06-18 10:51","Los Aldeanos","Ninito Cubano","20503","unknown_value_please_contact_support"
"2022-06-18 10:51","Big Stan","Dame un Poquito de Ti","21164","unknown_value_please_contact_support"
"2022-06-18 10:51","Juancho De La Espriella","La Pareja del Momento","91673","unknown_value_please_contact_support"
"2022-06-18 10:52","Andres Parra","Quiero Ser Yo","20785","unknown_value_please_contact_support"
"2022-06-18 10:52","Galante ""El Emperador""","Si Se da (Remix)","16180","unknown_value_please_contact_support"
"2022-06-18 10:53","Sanluis","Se Acab? (feat. Chino & Nacho)","25546","unknown_value_please_contact_support"
"2022-06-18 10:55","Noreh","El D?a Que Me Odies","18625","unknown_value_please_contact_support"
"2022-06-18 10:55","Poeta Callejero","Videos Y Fotos","108161","unknown_value_please_contact_support"
"2022-06-18 11:18","Juan Gabriel","As? Fue - En Vivo","363920","unknown_value_please_contact_support"
"2022-06-18 12:03","Juan Miguel","Zoom Zoom","37616","unknown_value_please_contact_support"
"2022-06-18 12:06","Fabian Corrales","Sigo Esperando","24944","unknown_value_please_contact_support"
"2022-06-18 12:06","Tuto","Tu Sonrisa","164794","unknown_value_please_contact_support"
"2022-06-18 12:14","Toxic Crow & Lapiz Conciente","Atento a Mi Parte 3","178654","unknown_value_please_contact_support"
"2022-06-18 12:31","Naldo","Ya No Existen Detalles","48340","unknown_value_please_contact_support"
"2022-06-18 12:51","Servando","Si Yo Fuera Tu","197992","unknown_value_please_contact_support"
"2022-06-18 12:52","Millonario & W. Corona","Ella Lo Sabe Bien","43326","unknown_value_please_contact_support"
"2022-06-18 21:43","Future","Nowhere (Future)","270587","unknown_value_please_contact_support"
"2022-06-18 22:21","Jerry Rivera","Cara de Ni?o","205668","unknown_value_please_contact_support"
"2022-06-19 00:47","Labrinth","WTF Are We Talking For","10737","R&B/Pop"
"2022-06-19 00:47","Raulin Rodriguez","Amor De Lejos","26634","unknown_value_please_contact_support"
"2022-06-19 00:48","Negros","Con Las Manos Vacias","11550","unknown_value_please_contact_support"
"2022-06-19 00:58","Ricardo Arjona","Tarde (Sin Da?os a Terceros) - En Vivo","270499","BaladaPop"
"2022-06-19 01:10","Jowell & Randy","La Golda","43739","unknown_value_please_contact_support"
"2022-06-19 17:30","Muse","Explorers","291527","Rock"
"2022-06-19 17:35","Muse","Supremacy - Live at Rome Olympic Stadium","316464","Rock"
"2022-06-19 17:38","Muse","Panic Station - Live at Rome Olympic Stadium","192423","Rock"
"2022-06-19 17:44","Muse","Resistance - Live at Rome Olympic Stadium","332254","Rock"
"2022-06-19 17:49","Muse","Hysteria - Live at Rome Olympic Stadium","306201","Rock"
"2022-06-19 17:53","Muse","Animals - Live at Rome Olympic Stadium","261201","Rock"
"2022-06-19 18:00","Muse","Knights of Cydonia - Live at Rome Olympic Stadium","374954","Rock"
"2022-06-19 19:43","Muse","Explorers - Live at Rome Olympic Stadium","354313","Rock"
"2022-06-19 20:55","Muse","Madness - Live at Rome Olympic Stadium","277873","Rock"
"2022-06-19 20:59","Muse","Guiding Light - Live at Rome Olympic Stadium","258507","Rock"
"2022-06-19 21:03","Muse","Supermassive Black Hole - Live at Rome Olympic Stadium","245272","Rock"
"2022-06-19 21:09","Muse","Uprising - Live at Rome Olympic Stadium","335040","Rock"
"2022-06-19 21:14","Muse","Starlight - Live at Rome Olympic Stadium","267888","Rock"
"2022-06-19 21:32","Muse","Resistance","173420","Rock"
"2022-06-20 16:11","System Of A Down","Toxicity","166192","unknown_value_please_contact_support"
"2022-06-20 16:56","Oasis","Wonderwall","32981","unknown_value_please_contact_support"
"2022-06-20 19:58","Fonseca","Volver a Verte (feat. Cali y El Dandee)","17716","unknown_value_please_contact_support"
"2022-06-20 19:59","Kanye West","Tell The Vision","12311","HipHop"
"2022-06-20 20:03","Tempo","Interlude, Pt. 4","21300","unknown_value_please_contact_support"
"2022-06-20 22:00","Dalex","Bellaquita - Ac?stico En Vivo","214736","unknown_value_please_contact_support"
"2022-06-21 10:43","Lytos","Que No","37196","R&B/Pop"
"2022-06-21 10:47","Tekno","Pana","242893","unknown_value_please_contact_support"
"2022-06-21 10:48","Ricardo Arjona","Tarde (Sin Da?os a Terceros) - Versi?n Ac?stica","30446","BaladaPop"
"2022-06-21 10:51","El Gran Combo De Puerto Rico","Quiereme","28204","unknown_value_please_contact_support"
"2022-06-21 10:51","Khalid","Saturday Nights","34368","unknown_value_please_contact_support"
"2022-06-21 10:56","Chris Brown","Girlfriend (feat. Lupe Fiasco)","17933","R&B/Pop"
"2022-06-21 10:56","Wham!","Wake Me Up Before You Go-Go","59100","unknown_value_please_contact_support"
"2022-06-21 11:00","Chris Brown","Look At Me Now (feat. Lil' Wayne & Busta Rhymes)","222586","R&B/Pop"
"2022-06-21 11:06","Guelo Star","Ellas Piden","87983","unknown_value_please_contact_support"
"2022-06-21 20:54","Teodoro Reyes","Morire Bebiendo","144685","unknown_value_please_contact_support"
"2022-06-21 20:59","Ozuna","Luz Apaga","14826","Reggaeton"
"2022-06-21 21:03","Khalid","Talk","90463","unknown_value_please_contact_support"
"2022-06-21 21:29","Sujeto Oro 24","Solamente Ella","283894","unknown_value_please_contact_support"
"2022-06-21 21:35","Chris Brown","Turn Up the Music","227973","R&B/Pop"
"2022-06-21 23:09","Jerry Rivera","Ese","72379","unknown_value_please_contact_support"
"2022-06-21 23:12","Ricardo Montaner","El poder de tu amor","220765","unknown_value_please_contact_support"
"2022-06-21 23:13","Chris Brown","No Such Thing (feat. Hoodybaby)","22137","R&B/Pop"
"2022-06-21 23:14","Alejandro Fern?ndez","S? Que Te Duele","36151","unknown_value_please_contact_support"
"2022-06-21 23:58","Alejandro Sanz","Quisiera ser - Unplugged","19383","unknown_value_please_contact_support"
"2022-06-22 00:02","Wiso G","La Qu?mica","206773","unknown_value_please_contact_support"
"2022-06-22 00:06","Damian Marley","Welcome To Jamrock","191124","unknown_value_please_contact_support"
"2022-06-22 00:31","Sie7e","Por Toda La Vida","223287","unknown_value_please_contact_support"
"2022-06-22 10:26","Chris Brown","Sing Like Me","107354","R&B/Pop"
"2022-06-22 10:28","Poeta Callejero","Esperando Por Ti","83818","unknown_value_please_contact_support"
"2022-06-22 10:33","Feid","FRESH KERIAS","259695","Reggaeton"
"2022-06-22 10:42","Sh?","Juguete roto Ft. Ambkor","10486","unknown_value_please_contact_support"
"2022-06-22 10:42","El Gran Combo De Puerto Rico","Carbonerito","299680","unknown_value_please_contact_support"
"2022-06-22 10:43","Lujavo","Bella","11246","unknown_value_please_contact_support"
"2022-06-22 10:48","Jowell & Randy","Ese Amor","44415","unknown_value_please_contact_support"
"2022-06-22 10:52","Chris Brown","2012","248693","R&B/Pop"
"2022-06-22 10:53","Deorro","Knockout","35237","unknown_value_please_contact_support"
"2022-06-22 11:01","Vybz Kartel","Enchanting","125140","unknown_value_please_contact_support"
"2022-06-22 20:38","Banda Los Sebastianes","Mi Meta Contigo","188586","unknown_value_please_contact_support"
"2022-06-22 21:10","Zion & Lennox","Otra vez (feat. J Balvin)","209453","unknown_value_please_contact_support"
"2022-06-22 21:32","T.Y.S","Dejaloatai","121461","unknown_value_please_contact_support"
